Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre;Ano de Referência;CNPJ_Fundo;Nome_Fundo
;;2019-09-30;1;2019-10-31;;2016-11-28;INVESTIDOR QUALIFICADO;0;2413.897;Sim;Não;Não;;;;Indeterminado;;06/19;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;26846280000147;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-09-30;2019;26.846.280/0001-47;FUNDO DE INVESTIMENTO IMOBILIÁRIO TORDESILHAS
;;2019-12-31;1;2020-02-13;;2016-11-28;INVESTIDOR QUALIFICADO;0;2413.897;Sim;Não;Não;;;;Indeterminado;;06/19;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;26846280000147;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-12-31;2019;26.846.280/0001-47;FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO
;;2019-03-31;1;2019-05-10;;2017-01-20;INVESTIDOR QUALIFICADO;;293475.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BR-CAPITAL D.T.V.M. S.A.;26990011000150;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;(11) 5508-3500;(11) 5508-3500;www.brcapital.com.br;col@brcapital.com.br;2019-03-31;2019;26.990.011/0001-50;TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I
;;2019-06-30;1;2019-08-13;;2017-01-20;INVESTIDOR QUALIFICADO;;297327.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BR-CAPITAL D.T.V.M. S.A.;26990011000150;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;(11) 5508-3500;(11) 5508-3500;www.brcapital.com.br;brcapital@brcapital.com.br;2019-06-30;2019;26.990.011/0001-50;TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I
;;2019-09-30;1;2019-11-06;;2017-01-20;INVESTIDOR QUALIFICADO;;297327.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BR-CAPITAL D.T.V.M. S.A.;26990011000150;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;(11) 5508-3500;(11) 5508-3500;www.brcapital.com.br;brcapital@brcapital.com.br;2019-09-30;2019;26.990.011/0001-50;TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I
;;2019-12-31;1;2020-02-11;;2017-01-20;INVESTIDOR QUALIFICADO;BRTCPFCTF001;297327.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL D.T.V.M. S.A.;26990011000150;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;(11) 5508-3500;(11) 5508-3500;www.brcapital.com.br;brcapital@brcapital.com.br;2019-12-31;2019;26.990.011/0001-50;TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I
;;2019-03-29;1;2019-04-03;;2017-06-20;INVESTIDOR PROFISSIONAL;0;8314.4716;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2029-06-20;31/12;Não;Não;Sim;Não;Não;RJI CORRETORA VALORES MOBILIARIOS LTDA;27212823000137;RUA DO OUVIDOR;97;7 ANDAR;CENTRO;RIO DE JANEIRO;RJ;20040-030;21 3500-4500;;;WWW.RJICV.COMBR;ADM@RJICV.COM.BR;2019-03-29;2019;27.212.823/0001-37;TMJ FUNDO DE INVESTIMENTO IMOBILIARIO
;;2019-03-29;1;2019-05-08;;2017-07-24;INVESTIDOR QUALIFICADO;;6546.85589351;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DTVM S.A.;27293689000146;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543-120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2019-03-29;2019;27.293.689/0001-46;OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-06-28;1;2019-08-15;;2017-07-24;INVESTIDOR QUALIFICADO;;6546.85589351;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DTVM S.A.;27293689000146;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543-120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2019-06-28;2019;27.293.689/0001-46;OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-09-30;1;2019-11-07;;2017-07-24;INVESTIDOR QUALIFICADO;;6546.85589351;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DTVM S.A.;27293689000146;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543-120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2019-09-30;2019;27.293.689/0001-46;OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-12-31;1;2020-02-14;;2017-07-24;INVESTIDOR QUALIFICADO;;6651.25775188;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DTVM S.A.;27293689000146;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543-120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2019-12-31;2019;27.293.689/0001-46;OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-03-31;1;2019-05-13;;2017-12-15;INVESTIDOR QUALIFICADO;BRVTLTCTF001;2115000.0;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;27368600000163;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br;2019-03-31;2019;27.368.600/0001-63;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA
;;2019-06-30;1;2019-08-12;;2017-12-15;INVESTIDOR QUALIFICADO;BRVTLTCTF001;2115000.0;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;27368600000163;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br;2019-06-30;2019;27.368.600/0001-63;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA
;;2019-09-30;1;2019-11-04;;2017-12-15;INVESTIDOR QUALIFICADO;BRVTLTCTF001;2115000.0;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;27368600000163;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br;2019-09-30;2019;27.368.600/0001-63;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA
;;2019-12-31;1;2020-02-11;;2017-12-15;INVESTIDOR QUALIFICADO;BRVTLTCTF001;2115000.0;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;27368600000163;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br;2019-12-31;2019;27.368.600/0001-63;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA
;;2019-03-31;1;2019-05-13;;2018-03-13;INVESTIDOR QUALIFICADO;BRQNTSCTF009;313495.8801;Sim;Não;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;27368617000110;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@bv.com.br;2019-03-31;2019;27.368.617/0001-10;FUNDO DE INVESTIMENTO IMOBILIARIO QUINTAS
;;2019-06-30;1;2019-08-14;;2018-03-13;INVESTIDOR QUALIFICADO;BRQNTSCTF009;313495.8801;Sim;Não;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;27368617000110;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;SÃO PAULO;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@bv.com.br;2019-06-30;2019;27.368.617/0001-10;FUNDO DE INVESTIMENTO IMOBILIARIO QUINTAS
;;2019-09-30;1;2019-11-04;;2018-03-13;INVESTIDOR QUALIFICADO;BRQNTSCTF009;313495.8801;Sim;Não;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;27368617000110;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;SÃO PAULO;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@bv.com.br;2019-09-30;2019;27.368.617/0001-10;FUNDO DE INVESTIMENTO IMOBILIARIO QUINTAS
;;2019-12-31;1;2020-02-14;;2018-03-22;INVESTIDOR QUALIFICADO;BRQNTSCTF009;313495.880107;Não;Não;Sim;Renda;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Sim;Não;Não;Sim;VÓRTX DTVM LTDA;27368617000110;AV. BRIGADEIRO FARIA LIMA;2277;CONJUNTO 202;JARDIM PAULISTANO;SÃO PAULO;SP;01452000;11 3030-7300;;;www.vortx.com.br;admfundos@vortx.com.br;2019-12-31;2019;27.368.617/0001-10;FUNDO DE INVESTIMENTO IMOBILIARIO QUINTAS
;;2019-03-29;1;2019-05-15;;2018-01-25;INVESTIDOR QUALIFICADO;0;196237.02774418;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;27368863000172;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2019-03-29;2019;27.368.863/0001-72;FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL
;;2019-06-28;1;2019-08-14;;2018-01-25;INVESTIDOR QUALIFICADO;0;196267.02774418;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;27368863000172;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2019-06-28;2019;27.368.863/0001-72;FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL
;;2019-09-30;1;2019-11-15;;2018-01-25;INVESTIDOR QUALIFICADO;0;196287.02774418;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;27368863000172;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2019-09-30;2019;27.368.863/0001-72;FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL
;;2019-12-31;1;2020-02-14;;2018-01-25;INVESTIDOR QUALIFICADO;0;196320.02774418;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;27368863000172;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2019-12-31;2019;27.368.863/0001-72;FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL
;;2019-09-30;1;2019-11-14;;2017-04-27;INVESTIDOR QUALIFICADO;BRHLOGCTF008;1209500.0;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;27486542000172;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2019-09-30;2019;27.486.542/0001-72;HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-12-31;1;2020-02-14;;2017-04-27;INVESTIDOR QUALIFICADO;BRHLOGCTF008;1550000.0;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;27486542000172;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2019-12-31;2019;27.486.542/0001-72;HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-03-29;2;2019-05-23;;2017-04-07;INVESTIDORES EM GERAL;BRRBRFCTF003;1623931.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;27529279000151;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2019-03-29;2019;27.529.279/0001-51;FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS
;;2019-06-30;1;2019-08-14;;2017-09-14;INVESTIDORES EM GERAL;BRRBRFCTF003;3557146.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;27529279000151;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2019-06-30;2019;27.529.279/0001-51;FI IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS
;;2019-09-30;1;2019-11-14;;2017-09-14;INVESTIDORES EM GERAL;BRRBRFCTF003;5258752.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;27529279000151;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2019-09-30;2019;27.529.279/0001-51;FI IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS
;;2019-12-31;1;2020-02-14;;2017-09-14;INVESTIDORES EM GERAL;BRRBRFCTF003;5258752.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;27529279000151;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2019-12-31;2019;27.529.279/0001-51;FII RBR ALPHA FUNDO DE FUNDOS
;;2019-12-31;5;2020-08-21;;2019-12-19;INVESTIDOR PROFISSIONAL;BRSPVJCTF005;2050000.0;Não;Sim;Não;Híbrido;Outros;Ativa;Indeterminado;;Dezembro;Não;Não;Sim;Não;Não;VÓRTX DTVM LTDA;27538422000171;AV. BRIGADEIRO FARIA LIMA;2277;CONJUNTO 202;JARDIM PAULISTANO;SÃO PAULO;SP;01452000;11 3030-7300;;;www.vortx.com.br;admfundos@vortxbr.com;2019-12-31;2019;27.538.422/0001-71;FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO
;;2019-03-31;1;2019-05-14;;2017-12-19;INVESTIDOR QUALIFICADO;0;23132.8913;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;27538460000124;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-03-31;2019;27.538.460/0001-24;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING
;;2019-03-31;1;2019-05-14;;2017-03-28;INVESTIDOR QUALIFICADO;0;213.0;Sim;Não;Não;;;;Indeterminado;;06/19;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;27538477000181;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-03-31;2019;27.538.477/0001-81;FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA
;;2019-06-28;1;2019-07-18;;2017-03-28;INVESTIDOR QUALIFICADO;0;213.0;Sim;Não;Não;;;;Indeterminado;;06/19;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;27538477000181;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-06-28;2019;27.538.477/0001-81;FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA
;;2019-09-30;1;2019-11-11;;2017-03-28;INVESTIDOR QUALIFICADO;0;213.0;Sim;Não;Não;;;;Indeterminado;;06/19;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;27538477000181;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-09-30;2019;27.538.477/0001-81;FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA
;;2019-12-31;1;2020-02-14;;2017-03-28;INVESTIDOR QUALIFICADO;0;213.0;Sim;Não;Não;;;;Indeterminado;;06/19;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;27538477000181;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-12-31;2019;27.538.477/0001-81;FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA
;;2019-03-29;1;2019-05-15;;2019-03-25;INVESTIDOR QUALIFICADO;;1350.0;Não;Não;Não;Desenvolvimento para Venda;Residencial;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;TERRA INVESTIMENTOS DTVM LTDA;27539729000197;RUA JOAQUIM FLORIANO;100;5º ANDAR - CJ 51/52;ITAIM BIBI;SÃO PAULO;SP;04534-000;(11) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2019-03-29;2019;27.539.729/0001-97;MPM FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-06-28;1;2019-08-22;;2019-03-25;INVESTIDOR QUALIFICADO;;1350.0;Não;Não;Não;Desenvolvimento para Venda;Residencial;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;TERRA INVESTIMENTOS DTVM LTDA;27539729000197;RUA JOAQUIM FLORIANO;100;5º ANDAR - CJ 51/52;ITAIM BIBI;SÃO PAULO;SP;04534-000;(11) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2019-06-28;2019;27.539.729/0001-97;MPM FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-09-30;1;2020-10-05;;2019-03-25;INVESTIDOR QUALIFICADO;;1784.1897;Não;Não;Não;Desenvolvimento para Venda;Residencial;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;TERRA INVESTIMENTOS DTVM LTDA;27539729000197;RUA JOAQUIM FLORIANO;100;5º ANDAR - CJ 51/52;ITAIM BIBI;SÃO PAULO;SP;04534-000;(11) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2019-09-30;2019;27.539.729/0001-97;MPM FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-12-31;1;2020-10-05;;2019-03-25;INVESTIDOR QUALIFICADO;;1784.1897;Não;Não;Não;Desenvolvimento para Venda;Residencial;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;TERRA INVESTIMENTOS DTVM LTDA;27539729000197;RUA JOAQUIM FLORIANO;100;5º ANDAR - CJ 51/52;ITAIM BIBI;SÃO PAULO;SP;04534-000;(11) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2019-12-31;2019;27.539.729/0001-97;MPM FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-03-31;1;2019-05-15;;2017-07-10;INVESTIDORES EM GERAL;;365940.0;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;RIO BRAVO INVESTIMENTOS DTVM - LTDA;27602955000175;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2019-03-31;2019;27.602.955/0001-75;FUNDO DE INVESTIMENTO IMOBILIARIO MILLENIUM FII
;;2019-06-30;1;2019-08-14;;2017-07-10;INVESTIDORES EM GERAL;;365940.0;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;RIO BRAVO INVESTIMENTOS DTVM - LTDA;27602955000175;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2019-06-28;2019;27.602.955/0001-75;FUNDO DE INVESTIMENTO IMOBILIARIO MILLENIUM FII
;;2019-09-30;1;2019-11-13;;2017-07-10;INVESTIDORES EM GERAL;;365940.0;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;RIO BRAVO INVESTIMENTOS DTVM - LTDA;27602955000175;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2019-09-30;2019;27.602.955/0001-75;FUNDO DE INVESTIMENTO IMOBILIARIO MILLENIUM FII
;;2019-12-31;1;2020-02-14;;2017-07-10;INVESTIDORES EM GERAL;NÃO CONSTA;373578.0;Não;Não;Não;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;27602955000175;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2019-12-31;2019;27.602.955/0001-75;FUNDO DE INVESTIMENTO IMOBILIARIO MILLENIUM FII
;;2019-03-29;1;2019-05-08;;2018-07-04;INVESTIDOR QUALIFICADO;;3500.0;Sim;Não;Não;Desenvolvimento para Venda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;27771568000162;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Itaim Bibi;São Paulo;SP;04543120;35133144;;;www.framcapitaldtvm.com;fiduciario@framcaoitaldtvm.com;2019-03-29;2019;27.771.568/0001-62;FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-06-28;1;2019-08-14;;2018-07-04;INVESTIDOR QUALIFICADO;;3500.0;Sim;Não;Não;Desenvolvimento para Venda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;27771568000162;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Itaim Bibi;São Paulo;SP;04543120;35133144;;;www.framcapitaldtvm.com;fiduciario@framcaoitaldtvm.com;2019-06-28;2019;27.771.568/0001-62;FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-09-30;1;2019-11-04;;2018-07-04;INVESTIDOR QUALIFICADO;;3500.0;Sim;Não;Não;Desenvolvimento para Venda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;27771568000162;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Itaim Bibi;São Paulo;SP;04543120;35133144;;;www.framcapitaldtvm.com;fiduciario@framcaoitaldtvm.com;2019-09-30;2019;27.771.568/0001-62;FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO
;;2019-12-31;1;2020-02-14;;2018-07-04;INVESTIDOR QUALIFICADO;;3500.0;Sim;Não;Não;Desenvolvimento para Venda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;27771568000162;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Itaim Bibi;São Paulo;SP;04543120;35133144;;;www.framcapitaldtvm.com;fiduciario@framcaoitaldtvm.com;2019-12-31;2019;27.771.568/0001-62;FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO
